,ls_ret,cumulative_ret,RF,ls_sub_rf
374,0.009875460151483103,1.009875460151483,0.0034,0.006475460151483103
375,0.014402293258130736,1.0244199826827742,0.0037,0.010702293258130735
376,-0.016376783317527205,1.0076432786002334,0.0036,-0.019976783317527204
377,-0.02936310049403877,0.978055747748552,0.0043,-0.03366310049403877
378,-0.010065817731613434,0.9682108168603581,0.004,-0.014065817731613434
379,-0.03237498895694694,0.9368650023565075,0.004,-0.036374988956946935
380,0.029567539736995562,0.964565795541884,0.0042,0.025367539736995563
381,0.008781931887897002,0.973036546659728,0.0040999999999999,0.0046819318878971025
382,0.008805385999866674,0.9816045090450443,0.0040999999999999,0.004705385999866775
383,-0.00830029511037627,0.9734569019382945,0.0042,-0.012500295110376269
384,0.005871382854665896,0.9791724401020911,0.004,0.0018713828546658958
385,-0.0028705874945132402,0.9763616399405621,0.0044,-0.0072705874945132405
386,0.0014815967709082846,0.9778082141935368,0.0038,-0.0023184032290917153
387,-0.011612726176885042,0.9664531951485983,0.0043,-0.015912726176885043
388,0.009610776660646365,0.9757415609601395,0.0044,0.005210776660646365
389,-0.00021741885137447486,0.9755294163507172,0.0040999999999999,-0.004317418851374375
390,0.015260375023452483,0.9904163610906389,0.004,0.011260375023452483
391,-0.01157192250156347,0.9789553397158175,0.004,-0.01557192250156347
392,0.002288376731586243,0.9811955583364853,0.0042,-0.0019116232684137568
393,0.006990170787280706,0.9880542828649787,0.0032,0.003790170787280706
394,0.0007277684393123401,0.9887733575883751,0.0032,-0.00247223156068766
395,-0.011938013937796699,0.9769693674641631,0.0034,-0.015338013937796699
396,0.002885470684274907,0.9797883839334155,0.0027,0.00018547068427490678
397,0.00658552640296485,0.9862408062051272,0.0021,0.004485526402964851
398,0.023778028057594523,1.0096916677666175,0.0013,0.022478028057594523
399,-0.0378106254589939,0.971514594287627,0.0017,-0.0395106254589939
400,0.016928449195322832,0.9879608297395397,0.0018,0.015128449195322833
401,0.03389938774601093,1.0214520969847511,0.0018,0.03209938774601093
402,0.00518211947714485,1.0267453837915064,0.0017,0.00348211947714485
403,0.02830216298085511,1.055804498983414,0.0015,0.02680216298085511
404,0.008078405146161982,1.0643337154813426,0.0013,0.006778405146161982
405,-0.060882046776032615,0.999534900430099,0.0015,-0.06238204677603262
406,-0.06419985955283941,0.9353649002043253,0.0008,-0.0649998595528394
407,-0.08405611296683471,0.8567417624875384,0.0003,-0.0843561129668347
408,0.06585718824204084,0.9131643660144981,0.0,0.06585718824204084
409,0.055901321393733126,0.9642114607243791,0.0,0.055901321393733126
410,0.0008456908078582903,0.9650268854935453,0.0001,0.0007456908078582903
411,0.0699527019696778,1.0325331236072015,0.0002,0.0697527019696778
412,0.14834678671399643,1.1857060946700957,0.0001,0.14824678671399644
413,0.05445602215414115,1.2502749320297508,0.0,0.05445602215414115
414,-0.04042582511454952,1.1997315362824108,0.0001,-0.040525825114549524
415,0.05839186925206012,1.2697861032865867,0.0001,0.05829186925206012
416,0.050778564808184073,1.334264019224856,0.0001,0.05067856480818407
417,0.05916238486826389,1.4132022606461137,0.0001,0.05906238486826389
418,-0.03908527639287056,1.357966859689731,0.0,-0.03908527639287056
419,0.033266766419927,1.403142026017031,0.0,0.033266766419927
420,0.029768611716383696,1.4449116161724722,0.0001,0.029668611716383696
421,-0.011675134086559836,1.4280420793104307,0.0,-0.011675134086559836
422,0.01154675893533652,1.4445313369497448,0.0,0.01154675893533652
423,0.020599134130117658,1.4742874317147308,0.0001,0.02049913413011766
424,0.04439675617811831,1.5397410113570338,0.0001,0.044296756178118304
425,-0.018672572615788766,1.5109900855129614,0.0001,-0.018772572615788765
426,-0.053100859803321736,1.4307552128179286,0.0001,-0.05320085980332174
427,0.03659633153578963,1.4831156049327727,0.0001,0.03649633153578963
428,-0.020400680179154092,1.4528590378078265,0.0001,-0.02050068017915409
429,0.03431975694695859,1.5027208068635833,0.0001,0.034219756946958585
430,0.029373581784262137,1.5468610993829033,0.0001,0.029273581784262138
431,0.03370212076326842,1.598993598958308,0.0001,0.03360212076326842
432,0.010496187557079234,1.6157769356755436,0.0001,0.010396187557079235
433,0.0177134402289901,1.644397903849013,0.0001,0.017613440228990102
434,0.01378757328592154,1.6670701604595473,0.0001,0.013687573285921541
435,-0.0013866435758305776,1.664758528331087,0.0001,-0.0014866435758305776
436,-0.003966734561781246,1.6581548731397362,0.0,-0.003966734561781246
437,-0.02350562881133461,1.6191789001800079,0.0,-0.02350562881133461
438,-0.018912869277551654,1.5885555813039336,0.0,-0.018912869277551654
439,-0.003614004993092536,1.5828145335012962,0.0,-0.003614004993092536
440,-0.05106366377088037,1.501990224350923,0.0001,-0.05116366377088037
441,-0.06173121760289561,1.4092705389740943,0.0,-0.06173121760289561
442,0.0927562310824569,1.5399891627448739,0.0,0.0927562310824569
443,-0.015968345673621466,1.5153980834605327,0.0,-0.015968345673621466
444,-0.006995717959361192,1.5047967858724864,0.0,-0.006995717959361192
445,0.04180718310637213,1.567708100637338,0.0,0.04180718310637213
446,0.00803858852128031,1.5803102609798394,0.0,0.00803858852128031
447,-0.004626839011941379,1.5729984198133666,0.0,-0.004626839011941379
448,7.138167849976042e-05,1.5731107030808504,0.0,7.138167849976042e-05
449,-0.06172895780788977,1.4760042188632327,0.0001,-0.06182895780788977
450,-0.00608949960366191,1.4670160917574617,0.0,-0.00608949960366191
451,-0.03287216447882465,1.418792097496128,0.0,-0.03287216447882465
452,0.02284019027434101,1.4511975789626708,0.0001,0.022740190274341012
